nodes	type
SERPINB6	SelGene
CD93	SelGene
FGL2	SelGene
COPB1	SelGene
CD68	SelGene
SLC44A2	SelGene
CRACR2A	SelGene
MOSPD2	SelGene
GMFG	SelGene
ACLY	SelGene
CHI3L1	SelGene
CHIT1	SelGene
DSC1	SelGene
OSTF1	SelGene
GNS	SelGene
TMBIM1	SelGene
GGH	SelGene
DNAJC13	SelGene
SLC15A4	SelGene
GPR84	SelGene
SRP14	SelGene
GALNS	SelGene
TMC6	SelGene
PFKL	SelGene
SLC2A5	SelGene
CD53	SelGene
CREG1	SelGene
FLG2	SelGene
S100A7	SelGene
ILF2	SelGene
DEGS1	SelGene
C1orf35	SelGene
ARL8A	SelGene
STK11IP	SelGene
PLAC8	SelGene
DOK3	SelGene
DYNLT1	SelGene
FRMPD3	SelGene
GOLGA7	SelGene
STOM	SelGene
ALAD	SelGene
SURF4	SelGene
COMMD3	SelGene
MS4A3	SelGene
LPCAT1	SelGene
CCT8	SelGene
PRG3	SelGene
ATAD3B	SelGene
CSTB	SelGene
NBEAL2	SelGene
AGL	SelGene
S100A11	SelGene
MNDA	SelGene
PTX3	SelGene
GYG1	SelGene
S100P	SelGene
CAMP	SelGene
APEH	SelGene
BRI3	SelGene
DEFA4	SelGene
HGSNAT	SelGene
CCT2	SelGene
SERPINB12	SelGene
RAB4B	SelGene
KRT1	SelGene
GHDC	SelGene
FTH1	SelGene
PAFAH1B2	SelGene
RAB24	SelGene
PGM2	SelGene
RNASE2	SelGene
AGPAT2	SelGene
GUSB	SelGene
TRAPPC1	SelGene
GLB1	SelGene
PA2G4	SelGene
LRG1	SelGene
GAA	SelGene
PGAM1	SelGene
ORMDL3	SelGene
AZU1	SelGene
CLEC12A	SelGene
RAB37	SelGene
HPSE	SelGene
SLCO4C1	SelGene
TBC1D10C	SelGene
KCMF1	SelGene
DPP7	SelGene
ANO6	SelGene
FUCA1	SelGene
ABCA13	SelGene
RAP2B	SelGene
IST1	SelGene
ADGRG3	SelGene
MCEMP1	SelGene
DGAT1	SelGene
C6orf120	SelGene
METTL7A	SelGene
TMEM179B	SelGene
LAMP1	SelGene
FCAR	SelGene
NHLRC3	SelGene
TMEM63A	SelGene
GM2A	SelGene
IGF2R	SelGene
HRNR	SelGene
SVIP	SelGene
NEU1	SelGene
DEFA1	SelGene
CPNE1	SelGene
NFAM1	SelGene
TXNDC5	SelGene
DEFA1B	SelGene
SERPINB10	SelGene
HBB	SelGene
TARM1	SelGene
RAB44	SelGene
HP	SelGene
MGAM	SelGene
DEFB127	SelGene
CHGA	SelGene
EPPIN	SelGene
GNLY	SelGene
PI3	SelGene
SEMG1	SelGene
DEFB126	SelGene
DEFB129	SelGene
BPIFB1	SelGene
HTN1	SelGene
ART1	SelGene
BPIFA2	SelGene
DEFB118	SelGene
REG3G	SelGene
PGLYRP3	SelGene
PGLYRP2	SelGene
DCD	SelGene
PGLYRP4	SelGene
LEAP2	SelGene
DEFA5	SelGene
DEFA6	SelGene
DEFB1	SelGene
RNASE7	SelGene
BPIFB6	SelGene
RNASE6	SelGene
DEFB4B	SelGene
REG3A	SelGene
RNASE8	SelGene
DEFB104A	SelGene
DEFB103A	SelGene
DEFB104B	SelGene
DEFB103B	SelGene
DEFB114	SelGene
DEFB125	SelGene
ITLN1	SelGene
DEFB124	SelGene
DEFB123	SelGene
DEFB119	SelGene
DEFB112	SelGene
DEFB108B	SelGene
S100A7A	SelGene
DEFB128	SelGene
DEFB131A	SelGene
BPIFB4	SelGene
DEFB132	SelGene
DEFB105B	SelGene
DEFB107B	SelGene
DEFB106A	SelGene
DEFB106B	SelGene
BPIFA1	SelGene
DEFB110	SelGene
DEFB121	SelGene
HTN3	SelGene
DEFB134	SelGene
DEFB135	SelGene
DEFB136	SelGene
DEFB113	SelGene
DEFB116	SelGene
DEFB115	SelGene
DEFB130A	SelGene
DEFB130B	SelGene
DEFA3	SelGene
EPPIN-WFDC6	SelGene
HPN	SelGene
HGFAC	SelGene
DOCK7	SelGene
GGA3	SelGene
TNS4	SelGene
TNS3	SelGene
RANBP10	SelGene
SPINT1	SelGene
SPINT2	SelGene
PREX2	SelGene
SALL4	SelGene
ATN1	SelGene
MAF1	SelGene
SNAPC1	SelGene
POU2F2	SelGene
INTS13	SelGene
RPRD1B	SelGene
INTS6	SelGene
INTS9	SelGene
INTS10	SelGene
SNAPC2	SelGene
INTS2	SelGene
ELL2	SelGene
RPAP2	SelGene
INTS11	SelGene
ELL3	SelGene
ICE2	SelGene
TAF8	SelGene
INTS14	SelGene
INTS12	SelGene
NABP2	SelGene
RPRD1A	SelGene
INTS7	SelGene
INTS3	SelGene
ZC3H8	SelGene
INTS4	SelGene
SSU72	SelGene
RPRD2	SelGene
ICE1	SelGene
INTS1	SelGene
PHAX	SelGene
INTS8	SelGene
SNAPC3	SelGene
SNAPC4	SelGene
ZNF143	SelGene
NABP1	SelGene
SNAPC5	SelGene
INTS5	SelGene
RNU4ATAC	SelGene
KIF20A	SelGene
KIF23	SelGene
RRN3	SelGene
CAVIN1	SelGene
NSMAF	SelGene
SMPD3	SelGene
HLTF	SelGene
WAC	SelGene
RNF40	SelGene
SELENOS	SelGene
SHPRH	SelGene
RNF144A	SelGene
RNF20	SelGene
RNF181	SelGene
TMEM129	SelGene
RNF152	SelGene
RAP1GAP	SelGene
DOK5	SelGene
DOK1	SelGene
DOK4	SelGene
PDLIM7	SelGene
DOK6	SelGene
SHANK3	SelGene
M6PR	SelGene
SNAP91	SelGene
PICALM	SelGene
NECAP1	SelGene
AAK1	SelGene
VAMP4	SelGene
SGIP1	SelGene
FCHO1	SelGene
SYT11	SelGene
UBQLN1	SelGene
REPS1	SelGene
TOR1B	SelGene
TOR1A	SelGene
SLC2A8	SelGene
KIAA0319	SelGene
SCARB2	SelGene
STON2	SelGene
SYT8	SelGene
FCHO2	SelGene
NECAP2	SelGene
REPS2	SelGene
SYT9	SelGene
AGFG1	SelGene
SLC18A3	SelGene
UBQLN2	SelGene
ITSN2	SelGene
PIK3C2A	SelGene
SYNJ2	SelGene
PACSIN2	SelGene
PACSIN1	SelGene
SNX9	SelGene
HIP1R	SelGene
BIN1	SelGene
FNBP1L	SelGene
SYNJ1	SelGene
GAPVD1	SelGene
PACSIN3	SelGene
GAK	SelGene
SNX18	SelGene
FNBP1	SelGene
TFAP2D	SelGene
NOP2	SelGene
TFAP2E	SelGene
CITED1	SelGene
KCTD1	SelGene
KCTD15	SelGene
ATAD2	SelGene
CITED4	SelGene
FOXP3	SelGene
CBFB	SelGene
TEAD3	SelGene
TEAD2	SelGene
CCN2	SelGene
ZFHX3	SelGene
TEAD1	SelGene
TEAD4	SelGene
BRD2	SelGene
DLX6	SelGene
DLX5	SelGene
NKX3-2	SelGene
MSX2	SelGene
RUNX2	SelGene
HIVEP3	SelGene
HAND2	SelGene
UCMA	SelGene
SP7	SelGene
MAF	SelGene
ITGBL1	SelGene
ZNF521	SelGene
TWIST2	SelGene
RBM14	SelGene
BGLAP	SelGene
YAF2	SelGene
GATA1	SelGene
ELF2	SelGene
MYB	SelGene
GPAM	SelGene
ELF1	SelGene
NFE2	SelGene
LMO2	SelGene
AUTS2	SelGene
TAL1	SelGene
RYBP	SelGene
LMO1	SelGene
GATA2	SelGene
ZFPM1	SelGene
PCGF5	SelGene
PAX5	SelGene
SERPINB13	SelGene
USF2	SelGene
KANK1	SelGene
FOSB	SelGene
FOXA1	SelGene
EBAG9	SelGene
UHMK1	SelGene
ZDHHC7	SelGene
CHD1	SelGene
USF1	SelGene
TFF3	SelGene
TFF1	SelGene
CXXC5	SelGene
ZNF217	SelGene
ZDHHC21	SelGene
GREB1	SelGene
NUB1	SelGene
DCUN1D1	SelGene
PUM2	SelGene
DCAF11	SelGene
CCDC22	SelGene
DCUN1D4	SelGene
CUL9	SelGene
COMMD2	SelGene
DCAF17	SelGene
DCAF4	SelGene
DCAF10	SelGene
OBSL1	SelGene
NEURL2	SelGene
DDA1	SelGene
TULP4	SelGene
DCAF8	SelGene
DCAF7	SelGene
DCUN1D5	SelGene
DCAF5	SelGene
COMMD4	SelGene
FEM1A	SelGene
WDTC1	SelGene
DCAF6	SelGene
FEM1C	SelGene
COMMD10	SelGene
COMMD7	SelGene
DCUN1D2	SelGene
ANKRD9	SelGene
SPSB3	SelGene
DCAF16	SelGene
UBXN7	SelGene
DCAF13	SelGene
FEM1B	SelGene
COMMD8	SelGene
CCDC8	SelGene
COMMD5	SelGene
COMMD1	SelGene
WSB2	SelGene
DCUN1D3	SelGene
COMMD6	SelGene
UBD	SelGene
UXT	SelGene
PCGF6	SelGene
MGA	SelGene
RBFOX1	SelGene
PVALB	SelGene
GAMT	SelGene
LBR	SelGene
MOBP	SelGene
MECP2	SelGene
GPRIN1	SelGene
FOXG1	SelGene
MIR132	SelGene
MIR137	SelGene
KHDRBS2	SelGene
SFPQ	SelGene
KHDRBS1	SelGene
SRMS	SelGene
KHDRBS3	SelGene
GPNMB	SelGene
PELP1	SelGene
STAP2	SelGene
LRRK2	SelGene
CYP26B1	SelGene
PDK4	SelGene
PDK2	SelGene
PDK3	SelGene
DLD	SelGene
CYP26A1	SelGene
PDHX	SelGene
ALDH8A1	SelGene
ALDH1A2	SelGene
PDHA1	SelGene
CRABP2	SelGene
DLAT	SelGene
PDK1	SelGene
RDH13	SelGene
PDHA2	SelGene
ALDH1A1	SelGene
CRABP1	SelGene
PDHB	SelGene
SDR16C5	SelGene
ALDH1A3	SelGene
CYP26C1	SelGene
ADH1A	SelGene
ADH4	SelGene
RDH14	SelGene
ADH1C	SelGene
MST1R	SelGene
MST1	SelGene
GREM2	SelGene
GDF2	SelGene
CYP2D6	SelGene
CYP3A4	SelGene
PLIN3	SelGene
RNASE1	SelGene
BTG1	SelGene
MSTN	SelGene
SIRT3	SelGene
ABCA6	SelGene
KLF11	SelGene
MIR21	SelGene
VMP1	SelGene
CHAF1A	SelGene
ALPL	SelGene
ZEB2	SelGene
KCNJ3	SelGene
GJA5	SelGene
GJA4	SelGene
GJA3	SelGene
GJB4	SelGene
GJB5	SelGene
GJB3	SelGene
GJB2	SelGene
GJB1	SelGene
GJA8	SelGene
KCNJ5	SelGene
PKIB	SelGene
GJB6	SelGene
PKIA	SelGene
ANXA6	SelGene
PKIG	SelGene
GJC1	SelGene
PRKD1	SelGene
CASQ1	SelGene
CASQ2	SelGene
GJC2	SelGene
GJA9	SelGene
KCNB1	SelGene
KLF2	SelGene
ZNF423	SelGene
PIK3C2B	SelGene
EPS8	SelGene
STXBP1	SelGene
ATXN2	SelGene
USP6NL	SelGene
ERRFI1	SelGene
TNK2	SelGene
PLSCR1	SelGene
RIN1	SelGene
NDUFA13	SelGene
HBA1	SelGene
CBS	SelGene
MAT1A	SelGene
SAA2	SelGene
SAA4	SelGene
CTH	SelGene
MCEE	SelGene
SCARB1	SelGene
MAP3K9	SelGene
MAP3K10	SelGene
MAP4K5	SelGene
MLXIPL	SelGene
DIO2	SelGene
PIK3C2G	SelGene
ANGPTL8	SelGene
ABCG8	SelGene
ABCG5	SelGene
SLCO1C1	SelGene
SLC16A2	SelGene
HUS1B	SelGene
TLK1	SelGene
TLK2	SelGene
PRB1	SelGene
AIF1	SelGene
AQP1	SelGene
AQP4	SelGene
CSPG4	SelGene
ROS1	SelGene
KLK8	SelGene
CHST11	SelGene
GAP43	SelGene
XYLT1	SelGene
MBP	SelGene
PFKFB4	SelGene
CYP24A1	SelGene
LDHA	SelGene
CASTOR3	SelGene
ESM1	SelGene
KIF20B	SelGene
KIF15	SelGene
GATD3A	SelGene
SMOC2	SelGene
GATD3B	SelGene
MT1E	SelGene
MT1F	SelGene
MT1G	SelGene
SLC11A2	SelGene
MT1H	SelGene
MT1B	SelGene
STEAP1	SelGene
MT1A	SelGene
MT4	SelGene
SCO2	SelGene
COX17	SelGene
STEAP4	SelGene
STEAP2	SelGene
MT1X	SelGene
MT3	SelGene
SLC31A2	SelGene
SLC31A1	SelGene
ATP7B	SelGene
TBX2	SelGene
TGFBR3	SelGene
ENG	SelGene
TFE3	SelGene
MIR203A	SelGene
MIR106B	SelGene
MIR758	SelGene
MIR145	SelGene
MIR199A2	SelGene
MIR199A1	SelGene
MIR155HG	SelGene
MIR29A	SelGene
MIRLET7I	SelGene
MIR16-2	SelGene
MIR16-1	SelGene
MIR223	SelGene
MIR155	SelGene
S100A6	SelGene
CYP11A1	SelGene
AKR1B1	SelGene
PTGFRN	SelGene
SCGB1A1	SelGene
S100A10	SelGene
AKR1C2	SelGene
ANXA3	SelGene
ANXA4	SelGene
CASP12	SelGene
PPP4R3B	SelGene
RALGAPA1	SelGene
ZMYND8	SelGene
ERAL1	SelGene
CYP19A1	SelGene
LGALS13	SelGene
ZNF655	SelGene
CCNB1IP1	SelGene
ALKBH1	SelGene
DHTKD1	SelGene
USP38	SelGene
MYT1	SelGene
JAKMIP1	SelGene
FOSL2	SelGene
ITPKC	SelGene
BACH1	SelGene
RPP38	SelGene
IMPA1	SelGene
FILIP1	SelGene
DCAKD	SelGene
NAB1	SelGene
MAP3K7CL	SelGene
CERK	SelGene
PPP4R3A	SelGene
ZMIZ1	SelGene
MYCBP2	SelGene
REG1A	SelGene
TOX	SelGene
GFI1	SelGene
TBX21	SelGene
EOMES	SelGene
BCL11B	SelGene
ZNF835	SelGene
MXI1	SelGene
KCNH2	SelGene
LYL1	SelGene
RIOK3	SelGene
HMGN5	SelGene
FLI1	SelGene
KLF1	SelGene
ABO	SelGene
SEC14L2	SelGene
TRAF3IP3	SelGene
HES6	SelGene
MIR128-1	SelGene
CBFA2T3	SelGene
OTX2	SelGene
BOK	SelGene
CDH6	SelGene
CDH16	SelGene
TPH1	SelGene
PHOX2B	SelGene
HTR3A	SelGene
TPH2	SelGene
SLC1A3	SelGene
TH	SelGene
SNTA1	SelGene
TPPP	SelGene
TLX3	SelGene
GPD1L	SelGene
CHAT	SelGene
PHOX2A	SelGene
KCNJ8	SelGene
DLX2	SelGene
SLC6A4	SelGene
FMO3	SelGene
PAH	SelGene
POU3F2	SelGene
HADHB	SelGene
HADHA	SelGene
DDC	SelGene
KCNQ1	SelGene
ASCL1	SelGene
DEAF1	SelGene
POU5F1	SelGene
LMX1B	SelGene
SLC9A3	SelGene
MAP2	SelGene
SCN3B	SelGene
PLP1	SelGene
TSPYL1	SelGene
CDCA7L	SelGene
MAZ	SelGene
SCN5A	SelGene
SCN4B	SelGene
NOS1AP	SelGene
CHRFAM7A	SelGene
FEV	SelGene
EN1	SelGene
CC2D1A	SelGene
TPI1	SelGene
DEPTOR	SelGene
KCNJ2	SelGene
EFCAB3	SelGene
CDH13	SelGene
PFKP	SelGene
PGK1	SelGene
PGK2	SelGene
PGBD5	SelGene
LDHD	SelGene
SDSL	SelGene
MDH1	SelGene
PSAT1	SelGene
SDS	SelGene
RAPGEF5	SelGene
PFKM	SelGene
SSPN	SelGene
PHGDH	SelGene
TOX2	SelGene
LDHC	SelGene
ALDOB	SelGene
PSPH	SelGene
LDHB	SelGene
MIR421	SelGene
MIR372	SelGene
MIR450B	SelGene
MIR25	SelGene
MIR23A	SelGene
MIR542	SelGene
MIR222	SelGene
MIR15B	SelGene
MIR410	SelGene
MIR199B	SelGene
CHPF2	SelGene
ATP5MD	SelGene
MIR182	SelGene
MIR218-1	SelGene
MIR101-1	SelGene
MIR138-2	SelGene
MIR134	SelGene
MIR135A2	SelGene
MIR138-1	SelGene
MIR127	SelGene
MIR9-2	SelGene
PI4K2A	SelGene
ABCB1	SelGene
ABCG2	SelGene
PNPLA3	SelGene
GGTLC1	SelGene
GGT2	SelGene
GGTLC2	SelGene
PNPLA8	SelGene
DIO1	SelGene
SELENOK	SelGene
TXNRD3	SelGene
DIO3	SelGene
SELENON	SelGene
KYNU	SelGene
SEPHS2	SelGene
MSRB1	SelGene
SELENOM	SelGene
SELENOF	SelGene
SELENOH	SelGene
KMO	SelGene
SELENOV	SelGene
SELENOO	SelGene
SELENOI	SelGene
SELENOW	SelGene
SELENOT	SelGene
PPM1J	SelGene
ZBTB33	SelGene
TPTEP2-CSNK1E	SelGene
FOXD3	SelGene
PPP2R3A	SelGene
PTPA	SelGene
NKX2-5	SelGene
MYOCD	SelGene
OR2S2	SelGene
GPR87	SelGene
OR1D2	SelGene
OR2C1	SelGene
OR2B3	SelGene
OR2J3	SelGene
OR7A5	SelGene
ACKR2	SelGene
OR11A1	SelGene
OR7C1	SelGene
OR2A4	SelGene
OR3A1	SelGene
OR3A2	SelGene
GPR171	SelGene
OR8D2	SelGene
OR10A5	SelGene
OR2AG1	SelGene
OR2D2	SelGene
OR7A10	SelGene
OR6A2	SelGene
OR12D3	SelGene
OR2H2	SelGene
GPR45	SelGene
OR1C1	SelGene
OR1A2	SelGene
OR2H1	SelGene
GPR75	SelGene
OR5V1	SelGene
OR2B2	SelGene
GPR3	SelGene
GPR1	SelGene
OR1E1	SelGene
OR1E2	SelGene
OR1D5	SelGene
RGL4	SelGene
OR1A1	SelGene
GPR6	SelGene
GPR15	SelGene
GPR12	SelGene
OR1G1	SelGene
OR5F1	SelGene
OR3A3	SelGene
GPR22	SelGene
RABGAP1	SelGene
GPR20	SelGene
OR8B8	SelGene
GPR19	SelGene
MAS1L	SelGene
GPR25	SelGene
OR2J2	SelGene
GPR161	SelGene
GPR32	SelGene
GPR27	SelGene
OR10A4	SelGene
GPR34	SelGene
OR10J1	SelGene
OR1Q1	SelGene
GPR63	SelGene
OR14J1	SelGene
GPR174	SelGene
GPR85	SelGene
GPR173	SelGene
OR6B1	SelGene
OR2F2	SelGene
OR2W1	SelGene
OR7A17	SelGene
OR2B6	SelGene
OR2T1	SelGene
OR2F1	SelGene
OR5I1	SelGene
GPR52	SelGene
GABPA	SelGene
BHMT2	SelGene
HARS1	SelGene
SELENBP1	SelGene
NREP	SelGene
CNP	SelGene
CSRP1	SelGene
MPP1	SelGene
TARDBP	SelGene
FUT8	SelGene
TESK2	SelGene
STYK1	SelGene
TNK1	SelGene
PPP1R12C	SelGene
MYLK4	SelGene
PRKD3	SelGene
PAX7	SelGene
ELSPBP1	SelGene
MIR1-1	SelGene
PODXL	SelGene
UTRN	SelGene
FAT1	SelGene
MYO1E	SelGene
SYNPO	SelGene
PAX2	SelGene
WT1	SelGene
SMARCAL1	SelGene
KRT8	SelGene
INF2	SelGene
MKI67	SelGene
LIMS1	SelGene
TIFA	SelGene
FRZB	SelGene
MYOF	SelGene
LPIN1	SelGene
MSR1	SelGene
CYS1	SelGene
AKAP7	SelGene
AKAP12	SelGene
AKAP6	SelGene
AKAP1	SelGene
AKAP10	SelGene
AKAP11	SelGene
AKAP4	SelGene
AKAP8	SelGene
AKAP3	SelGene
ALK	SelGene
SLC2A6	SelGene
SMARCA1	SelGene
SLC39A10	SelGene
CYP3A5	SelGene
SLC2A12	SelGene
ABCB11	SelGene
SLC2A7	SelGene
SERPINB9	SelGene
SRXN1	SelGene
SLC6A17	SelGene
SLC39A9	SelGene
SLC5A7	SelGene
CAVIN2	SelGene
SPINK13	SelGene
CES5A	SelGene
ADH7	SelGene
ETNK2	SelGene
CYP4F12	SelGene
SLC2A14	SelGene
SLC6A16	SelGene
SULT1A1	SelGene
SLC6A15	SelGene
ABCC2	SelGene
ABHD2	SelGene
UGT2B4	SelGene
MAFG	SelGene
SEC14L1	SelGene
UGT2B7	SelGene
CDC37	SelGene
GCC1	SelGene
CES4A	SelGene
SRPX2	SelGene
DNAJC15	SelGene
ABCC5	SelGene
B3GNT5	SelGene
SLC6A20	SelGene
SLC5A12	SelGene
NFE2L2	SelGene
SERTAD2	SelGene
SLC39A1	SelGene
CES3	SelGene
CPEB4	SelGene
SLC39A7	SelGene
SLC2A11	SelGene
TSC22D3	SelGene
ADGRF4	SelGene
SLC26A2	SelGene
SLC6A14	SelGene
NQO1	SelGene
SLC39A5	SelGene
SLC6A18	SelGene
SLC39A13	SelGene
LRRC8A	SelGene
BLVRB	SelGene
SLC6A3	SelGene
SLC6A2	SelGene
SLC6A6	SelGene
MIR1181	SelGene
SLC5A9	SelGene
SLC39A12	SelGene
UGT1A3	SelGene
CES2	SelGene
SLC5A2	SelGene
UGT1A1	SelGene
SLC5A1	SelGene
UGT1A4	SelGene
SLC5A3	SelGene
SLC5A5	SelGene
SLC5A4	SelGene
IP6K3	SelGene
SLCO1B1	SelGene
SLC6A1	SelGene
SLC6A13	SelGene
SLC39A4	SelGene
SLC5A10	SelGene
ABCC3	SelGene
SLC6A8	SelGene
SLC6A7	SelGene
GPR153	SelGene
SLC6A9	SelGene
SLC6A11	SelGene
SLC2A9	SelGene
SLC10A1	SelGene
SLC39A8	SelGene
SLC39A2	SelGene
MAFF	SelGene
PRRG4	SelGene
SLC39A3	SelGene
SLCO2B1	SelGene
ARL5B	SelGene
SLC6A5	SelGene
EPB41L4B	SelGene
AMIGO2	SelGene
CYP2A6	SelGene
PPP1R14C	SelGene
SLC39A6	SelGene
SLC39A11	SelGene
UGT1A6	SelGene
SLC5A11	SelGene
UGT1A7	SelGene
SLC2A13	SelGene
CYP3A7	SelGene
ALDH3A1	SelGene
SLC2A10	SelGene
SLC6A19	SelGene
NAV3	SelGene
ENC1	SelGene
SLC39A14	SelGene
PMP2	SelGene
KLK15	SelGene
AHSA1	SelGene
KNSTRN	SelGene
TAZ	SelGene
STK38L	SelGene
MYEF2	SelGene
TGFB1I1	SelGene
TRAP1	SelGene
NEDD9	SelGene
EID2	SelGene
KLF10	SelGene
KLF6	SelGene
SNIP1	SelGene
AP3B2	SelGene
BCL3	SelGene
HSD3B2	SelGene
HSD3B1	SelGene
IVL	SelGene
CYP21A2	SelGene
CYP11B1	SelGene
STAR	SelGene
TBX19	SelGene
KRT14	SelGene
CYTIP	SelGene
POSTN	SelGene
TFEB	SelGene
ZIC5	SelGene
OLIG3	SelGene
TBX6	SelGene
LHX5	SelGene
SOX5	SelGene
SOX10	SelGene
MSX1	SelGene
NEUROG1	SelGene
CDH7	SelGene
HAND1	SelGene
OLIG1	SelGene
DMBX1	SelGene
OLIG2	SelGene
GBX2	SelGene
ZIC1	SelGene
MIA	SelGene
LHX1	SelGene
PMP22	SelGene
TLX2	SelGene
PRTG	SelGene
PNCK	SelGene
TTC9	SelGene
ATP2C2	SelGene
ELF5	SelGene
ANGPTL1	SelGene
RS1	SelGene
TIE1	SelGene
SMPD1	SelGene
DAZL	SelGene
GDF9	SelGene
FIGLA	SelGene
MIR20A	SelGene
MIR30E	SelGene
MIR19B1	SelGene
MIR485	SelGene
SEPTIN5	SelGene
MIR195	SelGene
MIR30A	SelGene
SNCAIP	SelGene
HTRA2	SelGene
MIR128-2	SelGene
MIR212	SelGene
MIR17	SelGene
MIR363	SelGene
MIR20B	SelGene
EPRS1	SelGene
KRTAP3-3	SelGene
S100A4	SelGene
SPINK6	SelGene
KRT19	SelGene
KLK4	SelGene
FOXN1	SelGene
KRTAP8-1	SelGene
FOXE1	SelGene
DKK3	SelGene
GTPBP4	SelGene
KRTAP2-4	SelGene
HR	SelGene
FOXQ1	SelGene
KLK14	SelGene
ADAMTS20	SelGene
DSC2	SelGene
DLX3	SelGene
SOSTDC1	SelGene
CASP14	SelGene
SPINK5	SelGene
GSDMA	SelGene
DSG4	SelGene
GPRC5D	SelGene
PROM1	SelGene
KLK5	SelGene
KLK6	SelGene
KRTAP6-1	SelGene
HOXC12	SelGene
KRTAP15-1	SelGene
KRT15	SelGene
TULP3	SelGene
MACROH2A1	SelGene
CSRP2	SelGene
H19	SelGene
GABPB1	SelGene
GUCA2A	SelGene
MYL4	SelGene
CNN1	SelGene
GUCA2B	SelGene
CORIN	SelGene
ACTA1	SelGene
GPR182	SelGene
ATF6B	SelGene
ATF5	SelGene
ACTC1	SelGene
SFTPC	SelGene
DPP9	SelGene
STN1	SelGene
ELMOD2	SelGene
GREM1	SelGene
F8A1	SelGene
RRAD	SelGene
STXBP4	SelGene
INPP4A	SelGene
TBC1D4	SelGene
SGK2	SelGene
SGK3	SelGene
CYTH3	SelGene
KIF3A	SelGene
UPF1	SelGene
CLK2	SelGene
MCPH1	SelGene
EEF1E1	SelGene
RECQL5	SelGene
RFWD3	SelGene
RECQL	SelGene
BIK	SelGene
DSCC1	SelGene
CHTF18	SelGene
MTDH	SelGene
LMNB2	SelGene
CEBPZ	SelGene
SNURF	SelGene
FAM91A1	SelGene
BRIX1	SelGene
CHTF8	SelGene
AIMP2	SelGene
AHCY	SelGene
SLC29A1	SelGene
PER3	SelGene
BTBD9	SelGene
MRGPRX2	SelGene
FOXC2	SelGene
CELF1	SelGene
GDF10	SelGene
CISD1	SelGene
ZMPSTE24	SelGene
BMP3	SelGene
LPIN3	SelGene
GTF3A	SelGene
MIXL1	SelGene
LPIN2	SelGene
KLF7	SelGene
MBNL1	SelGene
SPOCK1	SelGene
BSCL2	SelGene
SFT2D2	SelGene
SLC1A5	SelGene
GAL3ST4	SelGene
GIMAP2	SelGene
ZFP36L2	SelGene
ADAP2	SelGene
NRROS	SelGene
IGSF6	SelGene
LGALS9C	SelGene
ELF4	SelGene
CYTL1	SelGene
PPP1R18	SelGene
FKBP15	SelGene
GAPT	SelGene
HLX	SelGene
SAMSN1	SelGene
LGALS9B	SelGene
KCNE3	SelGene
TMEM106A	SelGene
CAPG	SelGene
RBM47	SelGene
TSPAN8	SelGene
ATMIN	SelGene
RASSF7	SelGene
MYL1	SelGene
MYL3	SelGene
PIP5KL1	SelGene
VIL1	SelGene
HEXIM1	SelGene
MIR1236	SelGene
UPK3A	SelGene
CDC20B	SelGene
MBOAT1	SelGene
BCL2A1	SelGene
BCL2L2	SelGene
ERAS	SelGene
CNGA4	SelGene
CNGA3	SelGene
CNGA2	SelGene
CNGB3	SelGene
NPPA	SelGene
NPPB	SelGene
HOMER1	SelGene
ARC	SelGene
BCL2L15	SelGene
BCL2L13	SelGene
BCL2L12	SelGene
BCL2L10	SelGene
NMI	SelGene
FHL1	SelGene
MAGEA1	SelGene
SPEN	SelGene
SIRT2	SelGene
SIRT5	SelGene
SIRT4	SelGene
NRK	SelGene
SIRT7	SelGene
MKRN3	SelGene
MAGEL2	SelGene
NHLH2	SelGene
GABRR3	SelGene
ATP10A	SelGene
NIPA1	SelGene
NPAP1	SelGene
OCA2	SelGene
FEZ1	SelGene
FEZ2	SelGene
NIPA2	SelGene
SLC45A2	SelGene
BBS4	SelGene
AHDC1	SelGene
ZFHX4	SelGene
ATP8B2	SelGene
DDAH1	SelGene
C9orf72	SelGene
WDFY2	SelGene
EMSY	SelGene
FOXC1	SelGene
NCAPG2	SelGene
WDCP	SelGene
SOX21	SelGene
MACF1	SelGene
WDHD1	SelGene
TBX3	SelGene
TBX1	SelGene
ARL4A	SelGene
PHF6	SelGene
ZNF281	SelGene
TOX3	SelGene
PLCH1	SelGene
EPB41L5	SelGene
GRHL2	SelGene
MBTD1	SelGene
GATA6	SelGene
TRERF1	SelGene
BCORL1	SelGene
C6orf201	SelGene
EXT2	SelGene
EXT1	SelGene
TWSG1	SelGene
DIP2A	SelGene
ZNF462	SelGene
HES7	SelGene
CCDC88A	SelGene
MSGN1	SelGene
GDF3	SelGene
PBX3	SelGene
SCHIP1	SelGene
ZIC3	SelGene
ACSBG1	SelGene
ACSBG2	SelGene
EEFSEC	SelGene
PSTK	SelGene
TRNAU1AP	SelGene
SCLY	SelGene
SEPHS1	SelGene
SARS2	SelGene
SARS1	SelGene
SEPSECS	SelGene
SECISBP2	SelGene
ARFIP2	SelGene
ZMYND11	SelGene
CUEDC2	SelGene
TMED7	SelGene
TRAFD1	SelGene
CTNNAL1	SelGene
IL17D	SelGene
TRAF3IP2	SelGene
TRAM1	SelGene
CSNK2A3	SelGene
SERPINF1	SelGene
MAP1B	SelGene
MARK1	SelGene
PHLDB2	SelGene
MARK2	SelGene
