nodes	type
10523	SelGene
55696	SelGene
51593	SelGene
10992	SelGene
2521	SelGene
10081	SelGene
3183	SelGene
10762	SelGene
8086	SelGene
23511	SelGene
988	SelGene
4670	SelGene
10291	SelGene
6634	SelGene
24144	SelGene
4809	SelGene
84271	SelGene
8563	SelGene
55954	SelGene
84844	SelGene
6430	SelGene
8106	SelGene
1477	SelGene
8480	SelGene
24148	SelGene
51340	SelGene
1478	SelGene
51213	SelGene
10084	SelGene
9688	SelGene
3191	SelGene
6625	SelGene
8175	SelGene
11100	SelGene
26121	SelGene
57794	SelGene
8896	SelGene
1993	SelGene
22794	SelGene
4927	SelGene
1655	SelGene
9343	SelGene
1665	SelGene
55110	SelGene
8683	SelGene
6428	SelGene
9631	SelGene
23398	SelGene
51639	SelGene
23451	SelGene
6432	SelGene
6429	SelGene
10286	SelGene
9295	SelGene
9129	SelGene
25949	SelGene
51692	SelGene
2733	SelGene
10285	SelGene
11193	SelGene
84248	SelGene
3181	SelGene
10212	SelGene
6431	SelGene
11017	SelGene
6631	SelGene
9972	SelGene
65109	SelGene
57187	SelGene
6633	SelGene
6628	SelGene
6629	SelGene
10236	SelGene
22826	SelGene
8021	SelGene
3188	SelGene
6638	SelGene
85313	SelGene
79228	SelGene
6627	SelGene
23225	SelGene
29107	SelGene
56259	SelGene
10250	SelGene
84991	SelGene
84950	SelGene
3178	SelGene
1660	SelGene
11097	SelGene
6426	SelGene
6434	SelGene
55339	SelGene
9128	SelGene
51645	SelGene
3184	SelGene
53371	SelGene
85437	SelGene
6636	SelGene
9818	SelGene
9785	SelGene
9775	SelGene
10907	SelGene
5546	SelGene
10262	SelGene
6637	SelGene
23020	SelGene
81608	SelGene
57721	SelGene
9879	SelGene
9589	SelGene
27316	SelGene
79869	SelGene
51503	SelGene
10283	SelGene
3192	SelGene
23165	SelGene
7307	SelGene
26097	SelGene
10898	SelGene
199746	SelGene
6427	SelGene
79622	SelGene
10482	SelGene
4116	SelGene
129401	SelGene
57703	SelGene
80145	SelGene
23350	SelGene
7884	SelGene
10569	SelGene
3190	SelGene
51585	SelGene
56339	SelGene
53981	SelGene
11051	SelGene
6632	SelGene
23524	SelGene
7536	SelGene
51362	SelGene
154007	SelGene
10713	SelGene
3187	SelGene
10421	SelGene
8233	SelGene
5093	SelGene
3185	SelGene
83443	SelGene
220988	SelGene
5356	SelGene
10465	SelGene
10978	SelGene
10594	SelGene
9416	SelGene
9092	SelGene
1479	SelGene
23283	SelGene
10949	SelGene
22827	SelGene
6635	SelGene
10946	SelGene
10189	SelGene
11066	SelGene
285755	SelGene
55599	SelGene
10772	SelGene
23450	SelGene
9883	SelGene
55660	SelGene
5094	SelGene
11325	SelGene
7919	SelGene
8449	SelGene
84324	SelGene
10921	SelGene
23636	SelGene
53938	SelGene
57461	SelGene
9939	SelGene
56001	SelGene
728343	SelGene
100101267	SelGene
54883	SelGene
55824	SelGene
2533	SelGene
26191	SelGene
9398	SelGene
3120	SelGene
7335	SelGene
23608	SelGene
84335	SelGene
8878	SelGene
10018	SelGene
26574	SelGene
5080	SelGene
3172	SelGene
5078	SelGene
2494	SelGene
3375	SelGene
50674	SelGene
3170	SelGene
4821	SelGene
6927	SelGene
4760	SelGene
4825	SelGene
3174	SelGene
256297	SelGene
3175	SelGene
3171	SelGene
3642	SelGene
222546	SelGene
390874	SelGene
6928	SelGene
835	SelGene
65078	SelGene
57142	SelGene
4974	SelGene
6610	SelGene
84894	SelGene
8731	SelGene
8732	SelGene
6829	SelGene
6863	SelGene
50865	SelGene
7504	SelGene
10911	SelGene
51083	SelGene
51052	SelGene
4295	SelGene
551	SelGene
128674	SelGene
5173	SelGene
5020	SelGene
6019	SelGene
5539	SelGene
10874	SelGene
1889	SelGene
9034	SelGene
1908	SelGene
1907	SelGene
51554	SelGene
5697	SelGene
4922	SelGene
2922	SelGene
27202	SelGene
301	SelGene
8620	SelGene
84432	SelGene
57007	SelGene
9718	SelGene
6750	SelGene
51738	SelGene
3060	SelGene
60675	SelGene
2852	SelGene
6866	SelGene
5368	SelGene
10887	SelGene
9283	SelGene
3814	SelGene
2861	SelGene
7200	SelGene
117579	SelGene
8862	SelGene
10022	SelGene
339403	SelGene
6288	SelGene
5179	SelGene
51289	SelGene
5367	SelGene
283869	SelGene
256933	SelGene
84109	SelGene
885	SelGene
387129	SelGene
347148	SelGene
257313	SelGene
4828	SelGene
5660	SelGene
3792	SelGene
129521	SelGene
2532	SelGene
594857	SelGene
1325	SelGene
3640	SelGene
2779	SelGene
84152	SelGene
3838	SelGene
346562	SelGene
51230	SelGene
7158	SelGene
51720	SelGene
57060	SelGene
29086	SelGene
7468	SelGene
25906	SelGene
9025	SelGene
5810	SelGene
7341	SelGene
3364	SelGene
83990	SelGene
9656	SelGene
580	SelGene
144715	SelGene
5884	SelGene
9577	SelGene
25946	SelGene
84142	SelGene
11073	SelGene
165918	SelGene
84126	SelGene
7486	SelGene
119504	SelGene
7336	SelGene
83695	SelGene
5883	SelGene
116028	SelGene
80010	SelGene
79184	SelGene
9971	SelGene
6095	SelGene
7421	SelGene
7101	SelGene
29959	SelGene
8013	SelGene
2103	SelGene
7181	SelGene
5469	SelGene
9572	SelGene
7376	SelGene
8431	SelGene
2516	SelGene
9970	SelGene
6097	SelGene
8856	SelGene
2649	SelGene
29982	SelGene
4929	SelGene
2063	SelGene
190	SelGene
5916	SelGene
2101	SelGene
9975	SelGene
7025	SelGene
7182	SelGene
126382	SelGene
2104	SelGene
6096	SelGene
10002	SelGene
28227	SelGene
10630	SelGene
51266	SelGene
80739	SelGene
146850	SelGene
7528	SelGene
79913	SelGene
29844	SelGene
8178	SelGene
50813	SelGene
93973	SelGene
54891	SelGene
83444	SelGene
10987	SelGene
51426	SelGene
85015	SelGene
54617	SelGene
9557	SelGene
86	SelGene
51138	SelGene
8533	SelGene
64708	SelGene
125476	SelGene
54778	SelGene
57654	SelGene
9318	SelGene
10980	SelGene
283899	SelGene
2873	SelGene
4798	SelGene
6612	SelGene
7874	SelGene
6917	SelGene
10445	SelGene
6613	SelGene
10920	SelGene
91603	SelGene
3150	SelGene
846	SelGene
1608	SelGene
1606	SelGene
57113	SelGene
11343	SelGene
8527	SelGene
5996	SelGene
26575	SelGene
26090	SelGene
4935	SelGene
160851	SelGene
2641	SelGene
5997	SelGene
5999	SelGene
8111	SelGene
353299	SelGene
94233	SelGene
2867	SelGene
2864	SelGene
6003	SelGene
747	SelGene
1607	SelGene
7225	SelGene
7222	SelGene
8477	SelGene
8490	SelGene
6004	SelGene
2840	SelGene
1609	SelGene
8525	SelGene
64407	SelGene
8526	SelGene
9162	SelGene
57406	SelGene
221955	SelGene
10287	SelGene
222545	SelGene
2828	SelGene
29933	SelGene
2863	SelGene
57121	SelGene
2865	SelGene
338557	SelGene
115557	SelGene
431704	SelGene
139189	SelGene
64805	SelGene
165140	SelGene
11251	SelGene
6343	SelGene
5744	SelGene
796	SelGene
2691	SelGene
976	SelGene
30817	SelGene
79924	SelGene
84658	SelGene
116	SelGene
113091	SelGene
90226	SelGene
1393	SelGene
7432	SelGene
133	SelGene
5741	SelGene
2695	SelGene
7349	SelGene
2015	SelGene
797	SelGene
114131	SelGene
29089	SelGene
2178	SelGene
57599	SelGene
64858	SelGene
353497	SelGene
91442	SelGene
548593	SelGene
55215	SelGene
2177	SelGene
2176	SelGene
199990	SelGene
7398	SelGene
201254	SelGene
2187	SelGene
79008	SelGene
2188	SelGene
80233	SelGene
2175	SelGene
57697	SelGene
84464	SelGene
197342	SelGene
22909	SelGene
9937	SelGene
2189	SelGene
79109	SelGene
55615	SelGene
43	SelGene
590	SelGene
28972	SelGene
9789	SelGene
60559	SelGene
9314	SelGene
23478	SelGene
7941	SelGene
90701	SelGene
5122	SelGene
619373	SelGene
91584	SelGene
8630	SelGene
2978	SelGene
23596	SelGene
1258	SelGene
10170	SelGene
9187	SelGene
8786	SelGene
50700	SelGene
5475	SelGene
5956	SelGene
8787	SelGene
3292	SelGene
5957	SelGene
10988	SelGene
2979	SelGene
6121	SelGene
2853	SelGene
157506	SelGene
50836	SelGene
50839	SelGene
50837	SelGene
50835	SelGene
29899	SelGene
221391	SelGene
2841	SelGene
50831	SelGene
50832	SelGene
54429	SelGene
50833	SelGene
611	SelGene
6295	SelGene
26166	SelGene
5959	SelGene
85397	SelGene
9290	SelGene
4836	SelGene
4647	SelGene
64220	SelGene
9626	SelGene
8608	SelGene
145226	SelGene
6017	SelGene
79823	SelGene
285440	SelGene
158835	SelGene
8601	SelGene
5995	SelGene
6001	SelGene
9397	SelGene
6002	SelGene
26086	SelGene
222236	SelGene
9249	SelGene
6010	SelGene
23173	SelGene
27199	SelGene
10636	SelGene
1880	SelGene
50834	SelGene
83756	SelGene
121214	SelGene
80835	SelGene
126006	SelGene
80834	SelGene
10692	SelGene
9628	SelGene
338442	SelGene
6000	SelGene
338398	SelGene
353164	SelGene
388531	SelGene
27198	SelGene
1259	SelGene
24	SelGene
56670	SelGene
259294	SelGene
259296	SelGene
50840	SelGene
50838	SelGene
63940	SelGene
259287	SelGene
259286	SelGene
259292	SelGene
259285	SelGene
259289	SelGene
8843	SelGene
259295	SelGene
259293	SelGene
259290	SelGene
5726	SelGene
2342	SelGene
5949	SelGene
2652	SelGene
1400	SelGene
1809	SelGene
10570	SelGene
151888	SelGene
708	SelGene
5270	SelGene
5547	SelGene
5657	SelGene
26986	SelGene
79670	SelGene
1981	SelGene
23318	SelGene
9924	SelGene
85456	SelGene
255967	SelGene
1974	SelGene
55571	SelGene
1973	SelGene
10605	SelGene
10767	SelGene
115024	SelGene
91768	SelGene
1876	SelGene
4751	SelGene
6283	SelGene
28511	SelGene
28512	SelGene
177	SelGene
9043	SelGene
50937	SelGene
6929	SelGene
4618	SelGene
4617	SelGene
4209	SelGene
4656	SelGene
4654	SelGene
6938	SelGene
663	SelGene
91653	SelGene
100271849	SelGene
64748	SelGene
163404	SelGene
9890	SelGene
79948	SelGene
54886	SelGene
170589	SelGene
1240	SelGene
122876	SelGene
151306	SelGene
728642	SelGene
27175	SelGene
8481	SelGene
10806	SelGene
3161	SelGene
5108	SelGene
22974	SelGene
54930	SelGene
22981	SelGene
79959	SelGene
55125	SelGene
9738	SelGene
22995	SelGene
95681	SelGene
22897	SelGene
2305	SelGene
55722	SelGene
80321	SelGene
7840	SelGene
10133	SelGene
11190	SelGene
10426	SelGene
10142	SelGene
85378	SelGene
84962	SelGene
10844	SelGene
93323	SelGene
7283	SelGene
79866	SelGene
4957	SelGene
55755	SelGene
11258	SelGene
55142	SelGene
27229	SelGene
10121	SelGene
22822	SelGene
121441	SelGene
22994	SelGene
10733	SelGene
54801	SelGene
84131	SelGene
55835	SelGene
80097	SelGene
115106	SelGene
80028	SelGene
5116	SelGene
9702	SelGene
4218	SelGene
653784	SelGene
9662	SelGene
8636	SelGene
80254	SelGene
23194	SelGene
9814	SelGene
80184	SelGene
63943	SelGene
440145	SelGene
51451	SelGene
55559	SelGene
79441	SelGene
51400	SelGene
984	SelGene
23354	SelGene
114791	SelGene
5980	SelGene
9031	SelGene
83932	SelGene
55775	SelGene
10721	SelGene
6047	SelGene
2139	SelGene
9682	SelGene
7353	SelGene
56852	SelGene
54962	SelGene
51548	SelGene
55183	SelGene
79728	SelGene
54890	SelGene
84164	SelGene
11201	SelGene
9100	SelGene
2138	SelGene
10635	SelGene
8914	SelGene
51567	SelGene
10973	SelGene
2070	SelGene
23030	SelGene
51455	SelGene
51008	SelGene
79068	SelGene
51514	SelGene
5531	SelGene
8467	SelGene
124739	SelGene
22976	SelGene
2140	SelGene
151987	SelGene
8314	SelGene
23514	SelGene
7415	SelGene
221120	SelGene
9768	SelGene
4255	SelGene
5429	SelGene
348654	SelGene
55666	SelGene
121642	SelGene
51750	SelGene
51773	SelGene
5931	SelGene
11339	SelGene
55355	SelGene
55320	SelGene
1736	SelGene
55135	SelGene
55651	SelGene
54069	SelGene
4869	SelGene
10856	SelGene
387103	SelGene
57161	SelGene
246330	SelGene
57162	SelGene
84282	SelGene
26224	SelGene
1407	SelGene
56938	SelGene
6604	SelGene
8648	SelGene
1390	SelGene
23411	SelGene
1628	SelGene
23373	SelGene
10743	SelGene
64854	SelGene
83401	SelGene
1408	SelGene
79365	SelGene
85441	SelGene
8864	SelGene
406	SelGene
8553	SelGene
9575	SelGene
96764	SelGene
64784	SelGene
150094	SelGene
10498	SelGene
25819	SelGene
200186	SelGene
28999	SelGene
4783	SelGene
4862	SelGene
5936	SelGene
80205	SelGene
5187	SelGene
8204	SelGene
23054	SelGene
5771	SelGene
3842	SelGene
8570	SelGene
6418	SelGene
7538	SelGene
8125	SelGene
677	SelGene
6672	SelGene
4938	SelGene
23087	SelGene
9830	SelGene
23321	SelGene
10612	SelGene
4940	SelGene
4939	SelGene
10475	SelGene
55223	SelGene
2635	SelGene
2633	SelGene
3664	SelGene
117854	SelGene
4502	SelGene
3659	SelGene
6737	SelGene
85363	SelGene
10346	SelGene
80263	SelGene
8638	SelGene
3662	SelGene
23650	SelGene
3394	SelGene
79097	SelGene
115362	SelGene
2634	SelGene
115361	SelGene
51127	SelGene
80128	SelGene
55128	SelGene
3660	SelGene
81603	SelGene
163351	SelGene
10107	SelGene
11074	SelGene
388646	SelGene
10437	SelGene
7726	SelGene
53840	SelGene
23098	SelGene
3430	SelGene
51447	SelGene
25939	SelGene
3437	SelGene
3433	SelGene
2537	SelGene
684	SelGene
54739	SelGene
91543	SelGene
6041	SelGene
10410	SelGene
4599	SelGene
6059	SelGene
3429	SelGene
3669	SelGene
4600	SelGene
11274	SelGene
10581	SelGene
3434	SelGene
829	SelGene
5589	SelGene
3958	SelGene
830	SelGene
1650	SelGene
5610	SelGene
8672	SelGene
3839	SelGene
1982	SelGene
51191	SelGene
373856	SelGene
317649	SelGene
25820	SelGene
201626	SelGene
402569	SelGene
3840	SelGene
3841	SelGene
9862	SelGene
9440	SelGene
9967	SelGene
55588	SelGene
27332	SelGene
51586	SelGene
688	SelGene
81857	SelGene
9441	SelGene
9969	SelGene
51003	SelGene
9439	SelGene
84498	SelGene
80306	SelGene
1959	SelGene
23389	SelGene
8202	SelGene
9477	SelGene
54797	SelGene
84246	SelGene
10001	SelGene
29079	SelGene
55090	SelGene
6837	SelGene
10974	SelGene
9412	SelGene
23097	SelGene
9443	SelGene
219541	SelGene
112950	SelGene
9442	SelGene
400569	SelGene
1879	SelGene
90390	SelGene
1051	SelGene
10025	SelGene
9282	SelGene
168544	SelGene
9968	SelGene
7026	SelGene
6721	SelGene
1052	SelGene
54518	SelGene
10402	SelGene
6400	SelGene
2683	SelGene
10959	SelGene
23509	SelGene
6484	SelGene
6487	SelGene
56983	SelGene
1999	SelGene
5870	SelGene
407042	SelGene
406989	SelGene
406985	SelGene
406984	SelGene
406942	SelGene
407041	SelGene
9837	SelGene
51659	SelGene
84296	SelGene
64785	SelGene
6924	SelGene
9150	SelGene
8907	SelGene
905	SelGene
8812	SelGene
11198	SelGene
5902	SelGene
162	SelGene
51497	SelGene
1174	SelGene
904	SelGene
10053	SelGene
1025	SelGene
3159	SelGene
375	SelGene
91782	SelGene
6749	SelGene
130340	SelGene
11168	SelGene
51271	SelGene
83860	SelGene
164	SelGene
55690	SelGene
8815	SelGene
1104	SelGene
8905	SelGene
100506888	SelGene
7469	SelGene
25920	SelGene
7936	SelGene
51224	SelGene
6827	SelGene
60489	SelGene
8148	SelGene
162699	SelGene
728929	SelGene
60436	SelGene
8239	SelGene
6498	SelGene
6497	SelGene
3726	SelGene
7050	SelGene
51592	SelGene
3080	SelGene
2219	SelGene
10878	SelGene
78989	SelGene
1369	SelGene
1191	SelGene
5199	SelGene
1401	SelGene
10877	SelGene
81494	SelGene
8547	SelGene
2220	SelGene
1370	SelGene
10584	SelGene
3004	SelGene
3078	SelGene
58528	SelGene
10325	SelGene
29904	SelGene
28956	SelGene
10542	SelGene
55004	SelGene
10670	SelGene
153129	SelGene
389541	SelGene
8626	SelGene
23368	SelGene
90427	SelGene
7159	SelGene
837	SelGene
24145	SelGene
7295	SelGene
10628	SelGene
51666	SelGene
29116	SelGene
9604	SelGene
23376	SelGene
23304	SelGene
25897	SelGene
64718	SelGene
53339	SelGene
51665	SelGene
55658	SelGene
84708	SelGene
27252	SelGene
79876	SelGene
57531	SelGene
57542	SelGene
25831	SelGene
54620	SelGene
84861	SelGene
25793	SelGene
114088	SelGene
51676	SelGene
10484	SelGene
140462	SelGene
79791	SelGene
6468	SelGene
79176	SelGene
84961	SelGene
642	SelGene
26118	SelGene
11275	SelGene
51088	SelGene
84727	SelGene
26268	SelGene
26235	SelGene
55819	SelGene
10802	SelGene
51130	SelGene
127544	SelGene
26270	SelGene
90025	SelGene
84085	SelGene
26234	SelGene
26190	SelGene
9870	SelGene
84078	SelGene
5930	SelGene
55905	SelGene
10616	SelGene
79654	SelGene
821	SelGene
54850	SelGene
23352	SelGene
146330	SelGene
6049	SelGene
10422	SelGene
51132	SelGene
84231	SelGene
84261	SelGene
10489	SelGene
93611	SelGene
51444	SelGene
7174	SelGene
23014	SelGene
55336	SelGene
255488	SelGene
80204	SelGene
57520	SelGene
55008	SelGene
22872	SelGene
10427	SelGene
9520	SelGene
201456	SelGene
9730	SelGene
26249	SelGene
90933	SelGene
154214	SelGene
135892	SelGene
142685	SelGene
89122	SelGene
136371	SelGene
26267	SelGene
140459	SelGene
90678	SelGene
9871	SelGene
55521	SelGene
51128	SelGene
127247	SelGene
91694	SelGene
81559	SelGene
57630	SelGene
114907	SelGene
84676	SelGene
54461	SelGene
197131	SelGene
222235	SelGene
126433	SelGene
92591	SelGene
899	SelGene
9903	SelGene
150726	SelGene
84541	SelGene
64320	SelGene
51725	SelGene
285231	SelGene
63891	SelGene
140458	SelGene
51752	SelGene
64167	SelGene
140456	SelGene
143279	SelGene
122769	SelGene
89890	SelGene
26263	SelGene
200845	SelGene
80196	SelGene
80176	SelGene
144699	SelGene
10517	SelGene
57674	SelGene
11146	SelGene
92369	SelGene
158506	SelGene
51320	SelGene
9632	SelGene
10425	SelGene
140461	SelGene
55175	SelGene
223082	SelGene
221687	SelGene
64219	SelGene
6478	SelGene
401036	SelGene
140460	SelGene
64410	SelGene
10293	SelGene
90135	SelGene
140691	SelGene
84937	SelGene
55182	SelGene
79754	SelGene
283807	SelGene
26046	SelGene
142689	SelGene
9666	SelGene
9867	SelGene
56658	SelGene
131405	SelGene
390594	SelGene
142686	SelGene
10324	SelGene
154881	SelGene
8139	SelGene
27246	SelGene
115290	SelGene
3920	SelGene
5874	SelGene
3700	SelGene
9948	SelGene
6694	SelGene
6813	SelGene
334	SelGene
7018	SelGene
350	SelGene
27154	SelGene
7078	SelGene
10490	SelGene
5267	SelGene
10916	SelGene
94121	SelGene
29106	SelGene
5919	SelGene
55664	SelGene
3959	SelGene
9749	SelGene
3273	SelGene
5341	SelGene
5768	SelGene
6814	SelGene
1	SelGene
5552	SelGene
10257	SelGene
813	SelGene
3671	SelGene
22927	SelGene
10487	SelGene
967	SelGene
29789	SelGene
22915	SelGene
1893	SelGene
51097	SelGene
7873	SelGene
197	SelGene
10184	SelGene
78991	SelGene
83706	SelGene
226	SelGene
51571	SelGene
139322	SelGene
7273	SelGene
135228	SelGene
8407	SelGene
51706	SelGene
3699	SelGene
213	SelGene
7123	SelGene
51368	SelGene
308	SelGene
54495	SelGene
3481	SelGene
5099	SelGene
54676	SelGene
1521	SelGene
66005	SelGene
12	SelGene
374354	SelGene
10447	SelGene
54863	SelGene
259215	SelGene
5005	SelGene
5004	SelGene
6414	SelGene
23063	SelGene
23047	SelGene
23244	SelGene
114799	SelGene
113130	SelGene
157570	SelGene
3730	SelGene
23543	SelGene
80004	SelGene
54845	SelGene
2591	SelGene
7072	SelGene
23767	SelGene
23769	SelGene
53834	SelGene
10817	SelGene
9982	SelGene
83888	SelGene
7073	SelGene
143282	SelGene
23768	SelGene
578	SelGene
5414	SelGene
55075	SelGene
51074	SelGene
57099	SelGene
56616	SelGene
8682	SelGene
4353	SelGene
6556	SelGene
84329	SelGene
4025	SelGene
768	SelGene
64344	SelGene
10370	SelGene
25994	SelGene
126374	SelGene
8994	SelGene
55662	SelGene
54014	SelGene
5016	SelGene
57828	SelGene
113177	SelGene
49	SelGene
7783	SelGene
2515	SelGene
6677	SelGene
57829	SelGene
79820	SelGene
8748	SelGene
11085	SelGene
8747	SelGene
22917	SelGene
347732	SelGene
126123	SelGene
117155	SelGene
257062	SelGene
117144	SelGene
284359	SelGene
7784	SelGene
378807	SelGene
100129669	SelGene
157855	SelGene
147945	SelGene
5862	SelGene
64689	SelGene
26003	SelGene
8548	SelGene
5861	SelGene
8615	SelGene
2801	SelGene
81876	SelGene
9821	SelGene
139341	SelGene
55062	SelGene
55054	SelGene
56993	SelGene
8897	SelGene
84557	SelGene
55626	SelGene
9927	SelGene
60673	SelGene
22863	SelGene
81631	SelGene
56270	SelGene
83734	SelGene
9868	SelGene
51001	SelGene
26100	SelGene
65018	SelGene
64419	SelGene
55669	SelGene
9804	SelGene
9776	SelGene
401505	SelGene
285973	SelGene
54543	SelGene
11152	SelGene
440738	SelGene
7405	SelGene
79065	SelGene
100188893	SelGene
192111	SelGene
55437	SelGene
5775	SelGene
671	SelGene
9450	SelGene
653509	SelGene
4064	SelGene
79155	SelGene
59307	SelGene
729238	SelGene
1795	SelGene
5125	SelGene
5800	SelGene
6224	SelGene
51121	SelGene
6141	SelGene
3843	SelGene
6160	SelGene
6193	SelGene
6128	SelGene
6175	SelGene
6122	SelGene
5611	SelGene
6217	SelGene
6223	SelGene
6142	SelGene
6158	SelGene
6143	SelGene
6164	SelGene
6207	SelGene
6206	SelGene
6152	SelGene
6209	SelGene
6146	SelGene
6230	SelGene
6144	SelGene
6125	SelGene
6204	SelGene
9349	SelGene
6192	SelGene
25873	SelGene
6155	SelGene
2926	SelGene
6210	SelGene
11224	SelGene
6176	SelGene
6229	SelGene
6123	SelGene
6187	SelGene
6205	SelGene
23521	SelGene
6135	SelGene
6202	SelGene
6161	SelGene
6189	SelGene
6167	SelGene
6134	SelGene
6129	SelGene
6130	SelGene
6188	SelGene
2197	SelGene
6156	SelGene
6132	SelGene
6154	SelGene
6159	SelGene
200916	SelGene
6133	SelGene
116832	SelGene
6208	SelGene
140801	SelGene
6166	SelGene
6157	SelGene
6137	SelGene
3921	SelGene
6203	SelGene
6227	SelGene
6201	SelGene
6169	SelGene
6124	SelGene
6138	SelGene
6181	SelGene
6218	SelGene
6165	SelGene
51065	SelGene
6228	SelGene
9045	SelGene
6231	SelGene
6168	SelGene
6136	SelGene
6191	SelGene
6147	SelGene
4736	SelGene
6170	SelGene
6235	SelGene
6171	SelGene
6222	SelGene
6234	SelGene
6173	SelGene
6139	SelGene
140032	SelGene
5641	SelGene
81622	SelGene
10695	SelGene
6271	SelGene
81793	SelGene
54476	SelGene
8887	SelGene
84166	SelGene
26018	SelGene
3428	SelGene
115004	SelGene
197358	SelGene
51428	SelGene
55718	SelGene
81844	SelGene
170506	SelGene
27297	SelGene
63916	SelGene
6461	SelGene
8828	SelGene
558	SelGene
4303	SelGene
100132074	SelGene
23646	SelGene
84513	SelGene
122618	SelGene
4644	SelGene
4641	SelGene
196051	SelGene
3720	SelGene
51742	SelGene
57504	SelGene
53615	SelGene
8726	SelGene
11176	SelGene
1789	SelGene
6839	SelGene
9013	SelGene
221830	SelGene
2146	SelGene
7343	SelGene
1108	SelGene
64426	SelGene
5252	SelGene
9014	SelGene
10849	SelGene
26147	SelGene
1788	SelGene
11335	SelGene
7913	SelGene
7270	SelGene
23309	SelGene
1786	SelGene
23378	SelGene
10514	SelGene
8932	SelGene
79595	SelGene
80312	SelGene
121536	SelGene
29947	SelGene
22823	SelGene
9015	SelGene
57459	SelGene
9219	SelGene
10284	SelGene
29115	SelGene
8819	SelGene
79685	SelGene
9188	SelGene
79101	SelGene
54815	SelGene
54790	SelGene
1107	SelGene
23512	SelGene
9112	SelGene
200424	SelGene
10919	SelGene
29128	SelGene
1800	SelGene
22949	SelGene
241	SelGene
64180	SelGene
1580	SelGene
64174	SelGene
57834	SelGene
126410	SelGene
11283	SelGene
5444	SelGene
5446	SelGene
5445	SelGene
10728	SelGene
2166	SelGene
1545	SelGene
145482	SelGene
1543	SelGene
1544	SelGene
127281	SelGene
3248	SelGene
158584	SelGene
59344	SelGene
158833	SelGene
10326	SelGene
284266	SelGene
100049587	SelGene
23601	SelGene
2288	SelGene
22955	SelGene
10294	SelGene
832	SelGene
3301	SelGene
50507	SelGene
2289	SelGene
23523	SelGene
7290	SelGene
25828	SelGene
6767	SelGene
343	SelGene
2765	SelGene
10671	SelGene
2077	SelGene
27000	SelGene
10049	SelGene
6013	SelGene
573	SelGene
6649	SelGene
1410	SelGene
1911	SelGene
25842	SelGene
29074	SelGene
9532	SelGene
9588	SelGene
29855	SelGene
10808	SelGene
6045	SelGene
55860	SelGene
3337	SelGene
23135	SelGene
116835	SelGene
1912	SelGene
55466	SelGene
50488	SelGene
57332	SelGene
8535	SelGene
51501	SelGene
8091	SelGene
9531	SelGene
26353	SelGene
23043	SelGene
6782	SelGene
1915	SelGene
57805	SelGene
162989	SelGene
3490	SelGene
22824	SelGene
493869	SelGene
538	SelGene
10935	SelGene
259217	SelGene
9529	SelGene
84516	SelGene
7001	SelGene
7266	SelGene
648	SelGene
3316	SelGene
3308	SelGene
80012	SelGene
84733	SelGene
475	SelGene
93661	SelGene
79813	SelGene
57634	SelGene
23466	SelGene
3297	SelGene
91582	SelGene
51182	SelGene
1413	SelGene
30001	SelGene
6015	SelGene
3281	SelGene
79400	SelGene
8483	SelGene
7462	SelGene
23383	SelGene
25836	SelGene
57019	SelGene
10101	SelGene
64428	SelGene
4682	SelGene
22	SelGene
9391	SelGene
64210	SelGene
51647	SelGene
27158	SelGene
6386	SelGene
284656	SelGene
64283	SelGene
3670	SelGene
5873	SelGene
10640	SelGene
56605	SelGene
55763	SelGene
2999	SelGene
1522	SelGene
1082	SelGene
6804	SelGene
55770	SelGene
149371	SelGene
3623	SelGene
5126	SelGene
2626	SelGene
54536	SelGene
64924	SelGene
57393	SelGene
139760	SelGene
84909	SelGene
55676	SelGene
1360	SelGene
148867	SelGene
169026	SelGene
1045	SelGene
3800	SelGene
25924	SelGene
10159	SelGene
93659	SelGene
1803	SelGene
1066	SelGene
94115	SelGene
6844	SelGene
7021	SelGene
51602	SelGene
28996	SelGene
7155	SelGene
29843	SelGene
7022	SelGene
23468	SelGene
10521	SelGene
83746	SelGene
54780	SelGene
11315	SelGene
23314	SelGene
205564	SelGene
25950	SelGene
10155	SelGene
7020	SelGene
4152	SelGene
115426	SelGene
286053	SelGene
6294	SelGene
79677	SelGene
3622	SelGene
197370	SelGene
7690	SelGene
6670	SelGene
3090	SelGene
668	SelGene
56160	SelGene
10210	SelGene
23137	SelGene
7150	SelGene
5987	SelGene
9189	SelGene
493861	SelGene
59348	SelGene
7703	SelGene
55283	SelGene
29850	SelGene
7224	SelGene
80036	SelGene
57192	SelGene
54822	SelGene
26133	SelGene
8989	SelGene
59341	SelGene
140803	SelGene
56302	SelGene
54795	SelGene
7223	SelGene
4308	SelGene
7226	SelGene
79054	SelGene
255231	SelGene
55503	SelGene
162514	SelGene
197259	SelGene
51393	SelGene
9099	SelGene
84883	SelGene
639	SelGene
8621	SelGene
9891	SelGene
57103	SelGene
7994	SelGene
117584	SelGene
23774	SelGene
10419	SelGene
5875	SelGene
28984	SelGene
10397	SelGene
665	SelGene
10848	SelGene
2821	SelGene
604	SelGene
2744	SelGene
1820	SelGene
5325	SelGene
79370	SelGene
3276	SelGene
8445	SelGene
79733	SelGene
6341	SelGene
51241	SelGene
27165	SelGene
91875	SelGene
51204	SelGene
5876	SelGene
10128	SelGene
